rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
phylum	47	2.6317997622950666	3948.090207709281	0.36531280822561757	1.0	0.12195121951219512	0.21739130434782605	5.0	36.0	0.0	41.0	0.12195121951219512	1.125443760730923	0.3030623185750433	0.18265640411280867
phylum	46	2.6317997622950666	3948.090207709281	0.25685673345079224	1.0	0.14634146341463414	0.2553191489361702	6.0	35.0	0.0	41.0	0.14634146341463414	1.076290273093917	0.2898261441440383	0.12842836672539618
phylum	45	2.6317997622950666	3948.090207709281	0.6670178879266464	1.0	0.1282051282051282	0.22727272727272727	5.0	34.0	0.0	39.0	0.1282051282051282	1.1258586902468348	0.30731260969396906	0.3335089439633231
phylum	44	2.6317997622950666	3948.090207709281	0.3146937025514614	1.0	0.1	0.18181818181818182	4.0	36.0	0.0	40.0	0.1	1.0868300739165537	0.2946233639335902	0.15734685127573075
phylum	43	2.6317997622950666	3948.090207709281	0.3157487981776201	1.0	0.1	0.18181818181818182	4.0	36.0	0.0	40.0	0.1	1.0940197725939338	0.29657238362014077	0.15787439908880999
phylum	42	2.6317997622950666	3948.090207709281	0.05863591414274683	1.0	0.09523809523809523	0.17391304347826084	4.0	38.0	0.0	42.0	0.09523809523809523	1.1164993257148623	0.29871536003432175	0.02931795707137343
phylum	41	2.6317997622950666	3948.090207709281	0.08488424078051793	1.0	0.15625	0.2702702702702703	5.0	27.0	0.0	32.0	0.15625	0.6000668914541923	0.17314270570052384	0.04244212039025899
phylum	40	2.6317997622950666	3948.090207709281	0.1153320363193843	1.0	0.16666666666666666	0.2857142857142857	6.0	30.0	0.0	36.0	0.16666666666666666	0.9412738550625572	0.26266747050263584	0.057666018159692134
phylum	4	2.6317997622950666	3948.090207709281	0.1990931221059807	1.0	0.10256410256410256	0.18604651162790695	4.0	35.0	0.0	39.0	0.10256410256410256	0.8785789381114548	0.23981551915186844	0.0995465610529904
phylum	38	2.6317997622950666	3948.090207709281	0.08859806511739914	1.0	0.12903225806451613	0.2285714285714286	4.0	27.0	0.0	31.0	0.12903225806451613	0.5936595682621136	0.17287762967978804	0.044299032558699554
phylum	9	2.6317997622950666	3948.090207709281	0.218643612576114	1.0	0.16129032258064516	0.27777777777777773	5.0	26.0	0.0	31.0	0.16129032258064516	1.0043470111922375	0.2924725549007449	0.109321806288057
class	0	2.6317997622950666	3948.090207709281	0.09360895542516545	1.0	0.34782608695652173	0.5161290322580645	8.0	15.0	0.0	23.0	0.34782608695652173	0.1609811043105161	0.05134154083037022	0.046804477712582726
class	9	2.6317997622950666	3948.090207709281	0.2321082664894835	1.0	0.15384615384615385	0.2666666666666667	8.0	44.0	0.0	52.0	0.15384615384615385	1.0932690953279287	0.2766898660759993	0.11605413324474188
class	4	2.6317997622950666	3948.090207709281	0.3820356149275288	1.0	0.13333333333333333	0.23529411764705882	10.0	65.0	0.0	75.0	0.13333333333333333	1.3238368574792556	0.3066220039677064	0.19101780746376457
class	40	2.6317997622950666	3948.090207709281	0.206838605929431	1.0	0.16666666666666666	0.2857142857142857	12.0	60.0	0.0	72.0	0.16666666666666666	1.3423107223092041	0.3138684865626203	0.10341930296471553
class	41	2.6317997622950666	3948.090207709281	0.15504036066957178	1.0	0.18840579710144928	0.3170731707317073	13.0	56.0	0.0	69.0	0.18840579710144928	1.0058139365039047	0.23755045731887556	0.07752018033478587
class	42	2.6317997622950666	3948.090207709281	0.2239441820508131	1.0	0.14814814814814814	0.25806451612903225	12.0	69.0	0.0	81.0	0.14814814814814814	1.5449660141489832	0.35157216747092945	0.11197209102540653
class	43	2.6317997622950666	3948.090207709281	0.38410904170334065	1.0	0.10126582278481013	0.18390804597701146	8.0	71.0	0.0	79.0	0.10126582278481013	1.4814856029293657	0.3390555633002711	0.19205452085167019
