tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)
metalign	47	2.9223271648655227	1564.8452475895172	0.2154124759079694	0.7096774193548387	0.9411764705882353	0.8091954022988506	16.0	1.0	9.0	28.0	0.5945945945945946	2.2431540027203294	0.673174169193591	0.10770623795398467	0.7857142857142857	0.7457627118644068	22.0	6.0
metalign	50	2.975312782419058	1831.0307319419603	0.26035392660859025	0.6190476190476191	1.0	0.7647058823529412	9.0	0.0	8.0	22.0	0.43333333333333335	1.573193778554022	0.5089524981595768	0.13017696330429515	0.5909090909090909	0.6046511627906977	13.0	9.0
metalign	5	3.8760841629143994	2253.4151567620615	0.33914825652359737	0.6551724137931034	1.0	0.7916666666666666	14.0	0.0	10.0	21.0	0.6129032258064516	1.5249696655677163	0.5008896129890342	0.16957412826179868	0.9047619047619048	0.7599999999999999	19.0	2.0
metalign	49	2.8613636290747304	982.7413045076169	0.1576106597492732	0.5789473684210527	1.0	0.7333333333333334	7.0	0.0	8.0	14.0	0.5	1.3603905326641452	0.5154835089779854	0.07880532987463662	0.7857142857142857	0.6666666666666667	11.0	3.0
metalign	48	3.205379400014772	2211.576175847863	0.2533080412595535	0.7272727272727273	0.9444444444444444	0.8217522658610271	17.0	1.0	9.0	25.0	0.7058823529411765	2.1398406826742473	0.6647788852686993	0.12665402062977676	0.96	0.8275862068965517	24.0	1.0
metalign	46	3.2746555637657018	1903.6712945619372	0.2186737661686611	0.76	1.0	0.8636363636363636	14.0	0.0	6.0	22.0	0.6785714285714286	1.4212556211469143	0.45979815631544196	0.10933688308433054	0.8636363636363636	0.8085106382978724	19.0	3.0
metalign	4	3.0977947080089874	1332.386476933793	0.19350416739925008	1.0	1.0	1.0	15.0	0.0	0.0	23.0	0.8260869565217391	1.7993265590005698	0.5738574001698071	0.09675208369962505	0.8260869565217391	0.9047619047619047	19.0	4.0
metalign	44	3.12451975391347	1972.2631651592546	0.1776217217562046	0.7307692307692307	1.0	0.8444444444444443	13.0	0.0	7.0	25.0	0.59375	1.6701526742312582	0.5188621012740198	0.08881086087810226	0.76	0.7450980392156863	19.0	6.0
metalign	43	3.147243761568114	1881.251119716998	0.16211499244370725	0.8181818181818182	1.0	0.9	12.0	0.0	4.0	22.0	0.6923076923076923	1.4766951014010012	0.47773368489216983	0.08105749622185363	0.8181818181818182	0.8181818181818182	18.0	4.0
metalign	42	2.9380722441306264	2333.0946260292085	0.23112157087711374	0.7407407407407407	0.9375	0.8275862068965517	15.0	1.0	7.0	25.0	0.625	2.036524288285812	0.6326818426955626	0.11556078543855687	0.8	0.7692307692307692	20.0	5.0
metalign	41	2.8799830619758087	1422.059785791577	0.12286131867120625	0.7333333333333333	1.0	0.846153846153846	15.0	0.0	8.0	26.0	0.6470588235294118	1.329567348235082	0.40808101685116965	0.061430659335603134	0.8461538461538461	0.7857142857142856	22.0	4.0
metalign	40	3.1432434458812284	2488.7535576004725	0.23541584262117	0.6129032258064516	0.9333333333333333	0.7399165507649512	14.0	1.0	12.0	22.0	0.5588235294117647	1.9783435905392985	0.6400247231770929	0.11770792131058501	0.8636363636363636	0.7169811320754716	19.0	3.0
metalign	51	3.0389904150575844	2090.808015316145	0.2058272153231065	0.8	0.9411764705882353	0.8648648648648648	16.0	1.0	6.0	28.0	0.7058823529411765	1.9209143571318392	0.5764695267850891	0.10291360766155325	0.8571428571428571	0.8275862068965518	24.0	4.0
metalign	45	3.375602392844617	2388.3286962473203	0.2846649878940426	0.3333333333333333	1.0	0.5	7.0	0.0	20.0	11.0	0.3225806451612903	0.7314567831588886	0.3050411715042377	0.14233249394702124	0.9090909090909091	0.4878048780487804	10.0	1.0
metalign	52	3.1011248224902506	1248.739573611585	0.20454512737870462	0.8666666666666667	1.0	0.9285714285714286	8.0	0.0	2.0	18.0	0.65	1.71527127415563	0.5934431339047322	0.10227256368935231	0.7222222222222222	0.7878787878787877	13.0	5.0
metalign	9	3.2908524326027613	1398.6569461320078	0.23148584466947525	0.7647058823529411	1.0	0.8666666666666666	9.0	0.0	4.0	17.0	0.6190476190476191	1.5778901009522395	0.5569259739166791	0.11574292233473764	0.7647058823529411	0.7647058823529412	13.0	4.0
metalign	54	3.9071049611482214	2031.1338454203815	0.33776045489560114	0.5925925925925926	1.0	0.7441860465116279	11.0	0.0	11.0	20.0	0.5161290322580645	1.5511394455113587	0.5177830673337048	0.16888022744780054	0.8	0.6808510638297872	16.0	4.0
metalign	55	3.4375539944952274	2427.5004879086505	0.2759469475471347	0.43478260869565216	1.0	0.6060606060606061	6.0	0.0	13.0	10.0	0.43478260869565216	0.6809190235651713	0.2957193745573042	0.13797347377356733	1.0	0.6060606060606061	10.0	0.0
metalign	56	3.3519878048466456	2218.7028913268773	0.26782267929452247	0.4782608695652174	1.0	0.6470588235294118	5.0	0.0	12.0	11.0	0.4782608695652174	0.6707494829251914	0.27972426091086927	0.13391133964726123	1.0	0.6470588235294118	11.0	0.0
metalign	57	2.995710819039282	2006.698457803122	0.17615531979681243	0.6129032258064516	1.0	0.76	14.0	0.0	12.0	24.0	0.5277777777777778	1.7384489585361032	0.5470168383981624	0.08807765989840623	0.7916666666666666	0.6909090909090909	19.0	5.0
metalign	58	3.0075983301440834	2474.881838663088	0.18308248011591494	0.5588235294117647	1.0	0.7169811320754718	13.0	0.0	15.0	24.0	0.48717948717948717	1.830532743573529	0.5759917362296897	0.09154124005795748	0.7916666666666666	0.6551724137931034	19.0	5.0
metalign	59	2.9327672022233453	2454.893643198769	0.16293930533347198	0.7037037037037037	1.0	0.8260869565217391	13.0	0.0	8.0	24.0	0.59375	1.6122812765173877	0.5073171703768369	0.08146965266673598	0.7916666666666666	0.7450980392156864	19.0	5.0
metalign	6	3.951654769125163	2272.2540582655524	0.34939853045242797	0.6206896551724138	1.0	0.7659574468085107	13.0	0.0	11.0	21.0	0.5625	1.6859274221490228	0.5537575947082507	0.174699265226214	0.8571428571428571	0.7200000000000001	18.0	3.0
metalign	60	2.8783003004851415	2358.9534491806025	0.16253458075810145	0.7142857142857143	1.0	0.8333333333333333	14.0	0.0	8.0	25.0	0.6060606060606061	1.71556590005193	0.5329705131207338	0.08126729037905069	0.8	0.7547169811320756	20.0	5.0
metalign	61	3.011952772776397	2302.349753883767	0.17824962822213453	0.7407407407407407	0.9285714285714286	0.8240887480190174	13.0	1.0	7.0	25.0	0.625	1.9015164130596107	0.5907392880362106	0.08912481411106724	0.8	0.7692307692307692	20.0	5.0
metalign	62	3.454912683515355	1130.6704911985596	0.26107711857482135	0.9545454545454546	0.9375	0.9459459459459459	15.0	1.0	1.0	27.0	0.75	1.8597379633362772	0.5642688151585942	0.13053855928741068	0.7777777777777778	0.8571428571428572	21.0	6.0
metalign	63	3.4025330863802696	897.093915284254	0.2246465579260994	1.0	0.9285714285714286	0.962962962962963	13.0	1.0	0.0	22.0	0.7727272727272727	1.7344759684696	0.5611297789149252	0.11232327896304967	0.7727272727272727	0.8717948717948718	17.0	5.0
metalign	7	2.9977406251023355	1069.255508039807	0.16828414130922234	0.9047619047619048	1.0	0.9500000000000001	14.0	0.0	2.0	22.0	0.7916666666666666	1.0670359846172723	0.3452026300893968	0.08414207065461118	0.8636363636363636	0.8837209302325582	19.0	3.0
metalign	8	2.9473256732519735	900.0738900813024	0.16772975986050942	0.7333333333333333	1.0	0.846153846153846	7.0	0.0	4.0	12.0	0.6875	1.3872105014113008	0.5582545732772901	0.08386487993025471	0.9166666666666666	0.8148148148148148	11.0	1.0
metalign	39	2.9495149919278494	1546.8344569794406	0.1847334511648526	0.8148148148148148	0.9375	0.8718626155878467	15.0	1.0	5.0	24.0	0.7586206896551724	1.7314496845410865	0.5448144609783153	0.09236672558242631	0.9166666666666666	0.8627450980392156	22.0	2.0
metalign	53	3.8522934148010375	1966.5743393833338	0.3266957247078455	0.6428571428571429	0.9285714285714286	0.7597402597402597	13.0	1.0	10.0	21.0	0.5806451612903226	1.57117381992618	0.5160657712547665	0.1633478623539228	0.8571428571428571	0.7346938775510204	18.0	3.0
metalign	38	2.613563251807962	983.6095406584772	0.08407645320497201	0.875	0.9375	0.9051724137931034	15.0	1.0	3.0	30.0	0.6363636363636364	1.1181642103589176	0.3287560482045514	0.04203822660248603	0.7	0.7777777777777777	21.0	9.0
metalign	22	3.0889315615339052	2445.1516122483517	0.24309283544220087	0.7727272727272727	0.9285714285714286	0.8435114503816794	13.0	1.0	5.0	23.0	0.6071428571428571	1.9093816182266756	0.608957148932537	0.12154641772110043	0.7391304347826086	0.7555555555555555	17.0	6.0
metalign	36	2.9938090410229528	2078.046171447241	0.17686640143745322	0.7142857142857143	0.9333333333333333	0.809248554913295	14.0	1.0	8.0	23.0	0.6451612903225806	1.6904915810968895	0.5391467707096189	0.08843320071872658	0.8695652173913043	0.7843137254901961	20.0	3.0
metalign	37	3.084705472370564	2042.2310524208222	0.20032511166105413	0.8888888888888888	0.9411764705882353	0.9142857142857143	16.0	1.0	3.0	26.0	0.8275862068965517	1.7061866873276574	0.5236759154975069	0.10016255583052705	0.9230769230769231	0.9056603773584906	24.0	2.0
metalign	1	3.2373201528973423	885.1481589139103	0.18161346630777297	0.47058823529411764	1.0	0.6399999999999999	6.0	0.0	9.0	12.0	0.38095238095238093	1.5753802652674984	0.6339796569025649	0.09080673315388646	0.6666666666666666	0.5517241379310345	8.0	4.0
metalign	10	2.931334499560361	1340.9180656419526	0.09575925157919682	0.5652173913043478	1.0	0.7222222222222222	8.0	0.0	10.0	17.0	0.48148148148148145	0.8401012607019537	0.29651888463126075	0.0478796257895984	0.7647058823529411	0.65	13.0	4.0
metalign	11	2.9409536479420946	2136.071579404666	0.11865285975529603	0.7894736842105263	0.9	0.8411214953271027	9.0	1.0	4.0	20.0	0.625	0.9264485385927785	0.3092561197044772	0.05932642987764803	0.75	0.7692307692307692	15.0	5.0
metalign	12	3.8919136485803976	1929.9959685071406	0.2409578974396446	0.75	0.9090909090909091	0.821917808219178	10.0	1.0	5.0	19.0	0.625	1.436082374126375	0.487726994611695	0.12047894871982232	0.7894736842105263	0.7692307692307692	15.0	4.0
metalign	13	2.6079529181495875	1182.7052321799238	0.07265534489885583	0.5882352941176471	1.0	0.7407407407407407	5.0	0.0	7.0	13.0	0.5	0.5222791602834004	0.2036216265884822	0.03632767244942791	0.7692307692307693	0.6666666666666667	10.0	3.0
