tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
metaphyler1.25	34	4.5624981351906815	9044.303177257321	0.0005700600000000061	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.002611665356795305	0.003767836658710092	0.00028503000000000306
metaphyler1.25	33	4.8501144066177435	9281.876845728975	0.0008233400000000152	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.0036206716692503017	0.005223525061914576	0.0004116700000000076
metaphyler1.25	31	3.6444726701802885	7384.086032734166	0.0002636599999999795	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.001309590179928767	0.0018893392581801176	0.00013182999999998974
metaphyler1.25	30	4.23161574162741	7904.280437730021	0.0004156599999999444	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.001969955352516461	0.0028420448178481683	0.0002078299999999722
metaphyler1.25	3	4.722513431269442	7405.029473107914	0.0008770799999999607	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.0038292612136677983	0.005524456163226986	0.00043853999999998033
metaphyler1.25	32	3.7762473360994493	8019.041913770521	8.233999999993708e-05	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.00045689560823609514	0.000659161028206161	4.116999999996854e-05
metaphyler1.25	28	4.119464458671766	7394.728229575443	0.0004449800000000219	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.002093745960244576	0.0030206369137261505	0.00022249000000001094
metaphyler1.25	27	4.408160160286983	7901.458112866194	0.00065558000000005	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.002957640478849978	0.004266973251569322	0.000327790000000025
metaphyler1.25	26	4.349071751807048	8131.734820604911	0.0006277800000000434	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.002845824356801641	0.004105656686798752	0.0003138900000000217
metaphyler1.25	25	4.588447432244673	8887.07359288673	0.001012939999999979	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.0043494591095964595	0.006274943087964138	0.0005064699999999895
metaphyler1.25	24	4.593259342106847	8681.752080572656	0.0007729399999999744	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.0034234529219828013	0.004938998553261419	0.0003864699999999872
metaphyler1.25	29	4.52775795480164	7236.876467363168	0.0003426999999999612	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.0016572486445076372	0.002390904400951125	0.0001713499999999806
tipp2.0.0	22	4.2889093727841185	6412.5333421557925	0.008205979941275905	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.026644755338474508	0.03844025639251691	0.004102989970637952
tipp2.0.0	23	4.440818139493094	5367.762610496993	0.0031269563881096206	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.011663641419667787	0.016827077634861826	0.0015634781940548103
tipp2.0.0	24	4.991982838999688	5695.643369242194	0.006372699975568881	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.021499209412288594	0.03101680280214208	0.003186349987784441
tipp2.0.0	25	4.894897552120248	5540.523754982243	0.006182382839174572	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.020951018158511116	0.03022592999885861	0.003091191419587286
tipp2.0.0	28	4.2621667337636335	6135.6864087415515	0.007728289957090875	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.02532591639172762	0.03653757398431395	0.0038641449785454377
tipp2.0.0	27	4.93904103420692	5579.384477326299	0.006136231716849611	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.02081764473609681	0.030033512823755104	0.0030681158584248054
tipp2.0.0	29	4.895646787901501	4679.962472102836	0.0037313486650238687	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.013588077994470362	0.019603452737834846	0.0018656743325119343
tipp2.0.0	21	5.11336479832448	4678.911186623941	0.002925818115652189	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.011010726207375126	0.015885120095966238	0.0014629090578260945
tipp2.0.0	3	5.631777830109196	4540.25634756917	0.0058193849122756165	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.019897209178724003	0.028705605009675485	0.0029096924561378083
tipp2.0.0	30	4.840419093998697	5446.692091900633	0.004913505014156896	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.017216149011366907	0.024837652801904468	0.002456752507078448
tipp2.0.0	26	4.7089198158695575	5766.307876358711	0.004733963520103116	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.0166752805266209	0.024057344521188274	0.0023669817600515584
tipp2.0.0	20	4.745207303518077	6122.511343470586	0.004912490422431705	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.017213101909014674	0.02483325676245182	0.0024562452112158527
tipp2.0.0	14	5.184227964165149	4733.47211133271	0.004954588439880787	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.017339446037130047	0.025015532809529308	0.0024772942199403937
tipp2.0.0	19	5.152707706071255	5458.9757431793905	0.005558412054137191	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.01913260763501002	0.027602518154303275	0.002779206027068595
tipp2.0.0	18	3.4566316482966126	5455.485919886592	0.0042787252925279694	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.015288263876826302	0.022056302478899184	0.0021393626462639847
tipp2.0.0	17	5.158242501558719	5019.718670661126	0.005782742517224604	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.019790214153280698	0.02855124381706864	0.002891371258612302
tipp2.0.0	16	2.9995578011212762	4875.625972638118	0.005281870055410016	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.01831567832418	0.02642393828881197	0.002640935027705008
tipp2.0.0	15	4.497767083391098	5177.770903370681	0.007210548385441201	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023879723414376337	0.03445115854772081	0.0036052741927206002
tipp2.0.0	13	4.0529804185740135	3680.339001251425	0.003346572518662141	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.012369147307372244	0.017844907480371014	0.0016732862593310707
tipp2.0.0	12	3.7931019404330453	4786.725420660307	0.005335518385931353	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.018474716196541403	0.026653381438581297	0.002667759192965676
tipp2.0.0	11	4.627330662597062	5048.939711069288	0.006140613204389658	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.020830314378596938	0.03005179125415987	0.003070306602194829
tipp2.0.0	10	3.8592532989958874	4062.804630818187	0.003944777108427695	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.01425548396261185	0.020566316018332267	0.001972388554213848
tipp2.0.0	0	3.048484508911409	5057.479501806955	0.005084402309377012	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.017727919754772805	0.025575981915488214	0.002542201154688506
tipp2.0.0	1	5.139264314472908	4660.994026192742	0.007852057688140526	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.025669009646012732	0.03703255292083354	0.003926028844070263
tipp2.0.0	31	4.518501843067835	6248.493452474705	0.006523294592639211	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.021930958637332094	0.03163968526801999	0.0032616472963196055
tipp2.0.0	2	3.815718733646129	4550.696450780095	0.0024790840900428416	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.009535044871187	0.01375616195031523	0.0012395420450214206
tipp2.0.0	32	3.8502536464699664	5142.016301764141	0.0033044182812352013	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.012234303776936788	0.01765036938771582	0.0016522091406176006
tipp2.0.0	59	4.596511300263309	6490.706866534843	0.006987260822747573	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023250337466474272	0.0335431465618773	0.003493630411373787
tipp2.0.0	34	4.910869407397939	5857.685621356123	0.006778264256826778	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.022657991722835683	0.03268857229503822	0.003389132128413389
tipp2.0.0	6	4.1999098288150005	5393.696378788247	0.0067374405268765016	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.02254191323952522	0.0325211064428123	0.0033687202634382508
tipp2.0.0	60	4.697830135556126	6575.237676111734	0.007405873850902722	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.0244274426716327	0.03524135040396395	0.003702936925451361
tipp2.0.0	61	4.998821988437484	5988.048083198352	0.007005244548024259	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.02330115968811869	0.03361646752901066	0.0035026222740121298
tipp2.0.0	57	4.811262791449647	5796.975468243244	0.006386487748047731	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.021538812054079003	0.031073937337059206	0.0031932438740238656
tipp2.0.0	63	4.656605792346489	5965.193387223944	0.003531368588845345	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.012957180383514956	0.018693259883200784	0.0017656842944226727
tipp2.0.0	7	3.978112947364689	5225.625068065581	0.0033122826242521063	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.012259480674595362	0.017686691973112813	0.0016561413121260532
tipp2.0.0	58	4.839577753546358	6932.895749135282	0.0069793720866778665	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023228036479759323	0.033510973038936714	0.0034896860433389332
tipp2.0.0	56	4.016831388275196	4391.064573942109	0.00651996946173079	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.021921444587116666	0.031625959394955425	0.003259984730865395
tipp2.0.0	55	4.016457861842847	4196.074728392518	0.007130481997119406	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.02365444308164789	0.034126147728883664	0.003565240998559703
tipp2.0.0	54	4.196999511758792	4699.287613238676	0.005503471715219279	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.018970869344156805	0.027369179124167486	0.0027517358576096395
tipp2.0.0	53	4.44712094284058	4959.30205892096	0.007105158174686675	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023583096551927127	0.03402321644427088	0.0035525790873433376
tipp2.0.0	52	6.309331587986493	6843.769487215108	0.006840088022928479	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.022833547242154008	0.03294184537215945	0.0034200440114642394
tipp2.0.0	51	4.767824836242984	5661.118637780595	0.0059481116715285245	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.020272176208215375	0.029246568083619553	0.0029740558357642622
tipp2.0.0	50	5.696544955831865	5764.379150759808	0.00870016035822222	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.027994431168659073	0.04038742701953187	0.00435008017911111
tipp2.0.0	5	4.0995194887567	4925.8966539916055	0.006760213287790016	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.022606680726387347	0.032614546174919136	0.003380106643895008
tipp2.0.0	49	4.872359721467276	4913.632452493844	0.00937011270553864	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.029801789352444895	0.04299489370838976	0.00468505635276932
tipp2.0.0	48	4.454085102871248	5588.9355301747855	0.005548712581663347	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.019104073327451458	0.027561351850293337	0.002774356290831674
tipp2.0.0	35	4.306220776241638	4788.197638900018	0.0031783086561256255	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.011829280679745379	0.017066044573952284	0.0015891543280628128
tipp2.0.0	36	4.860351375787868	5924.476198352601	0.006344654432534663	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.021418607944951644	0.03090051946492669	0.0031723272162673317
tipp2.0.0	37	4.909628218265297	5637.792852757978	0.004737869987053537	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.016687084612647073	0.024074374217560462	0.0023689349935267683
tipp2.0.0	38	4.400306708233542	4713.424812541432	0.0037720052999304283	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.013715675322614435	0.01978753677037898	0.0018860026499652141
tipp2.0.0	39	5.038397091743554	5213.69307103495	0.006178563550877305	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.020939987265957388	0.03021001578487477	0.0030892817754386527
tipp2.0.0	4	4.962532896608708	4750.682934445518	0.005451307870033359	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.018817050289816145	0.027147265137275986	0.0027256539350166793
tipp2.0.0	33	5.026259404464315	5610.197173943566	0.0068006201385751135	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.022721506276561977	0.03278020442672342	0.0034003100692875567
tipp2.0.0	40	4.713281385036499	5559.009142477028	0.006787336238852868	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.02268377028293285	0.03272576289585166	0.0033936681194264334
tipp2.0.0	42	4.5898402311546835	5466.624618609394	0.006787333077462853	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.022683761300720705	0.03272574993725875	0.0033936665387314263
tipp2.0.0	43	5.303329458897509	5508.572348522881	0.008278146172036092	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.026842762351497972	0.038725920128267095	0.004139073086018046
tipp2.0.0	44	5.209922552019431	5561.658935320287	0.007034243288260256	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.023383061705727758	0.033734627163654066	0.003517121644130128
tipp2.0.0	45	4.0697281305804776	4298.927695019627	0.006948708608486482	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.02314131011569896	0.033385853343592495	0.003474354304243241
tipp2.0.0	46	5.2885958570175955	4579.627970659874	0.008096315915134931	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.02634325233944345	0.038005279511001654	0.004048157957567466
tipp2.0.0	47	6.039545421387991	5617.085504155982	0.006598610062979404	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.022146228565165328	0.03195025412535752	0.003299305031489702
tipp2.0.0	41	4.291958356736919	4676.103034474717	0.004782699975285948	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.016822431180666522	0.02426963804004346	0.0023913499876429744
tipp2.0.0	62	5.006063041472808	5782.219139830077	0.0037247880609715634	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.013567467376011945	0.01957371790079523	0.0018623940304857817
tipp2.0.0	9	4.152084212451635	6801.939198174492	0.005740653650192669	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.019667171823742544	0.028373731258424517	0.002870326825096334
tipp2.0.0	8	5.661955284458362	6509.000423964156	0.003918733697787154	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.01417436068545248	0.020449279868673783	0.001959366848893577
bracken2.5	4	4.377225387335081	28732.991743790244	0.008913067480352716	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.031153160340654233	0.022472254965740297	0.004456533740176358
bracken2.5	40	4.103382044931848	28176.622182862742	0.0069574309786657185	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.02507652728555219	0.01808889077879146	0.0034787154893328592
bracken2.5	41	3.1310029409854994	23227.318677481282	0.005057194461168503	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.019344784939877013	0.013954312649912036	0.002528597230584252
bracken2.5	42	4.942011746880299	33892.946059389345	0.016427811819517815	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.05203296966764695	0.03753385365112005	0.008213905909758908
bracken2.5	43	5.253636864353149	30496.42514289653	0.014229997883641064	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.046335984089112076	0.033424347230035956	0.007114998941820533
bracken2.5	44	5.028340298616998	29525.423366557367	0.011391983194805631	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.038263041606414215	0.027600950187450932	0.005695991597402815
bracken2.5	45	7.8513646305805915	30749.929704274364	0.024323215750616647	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.07424008352022728	0.05355290016490718	0.012161607875308324
bracken2.5	46	5.135773072590578	29525.606297239105	0.01918547299337797	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.05904119923777671	0.042589222674238855	0.009592736496688984
bracken2.5	47	5.1865846210438935	29404.51041773131	0.010997738125158075	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.0368688585005875	0.026595259661017244	0.005498869062579038
bracken2.5	48	5.344925474721544	33583.47660010049	0.013788787273131778	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.0449870871112677	0.032451323739732856	0.006894393636565888
bracken2.5	49	5.629795057239589	26226.38456377356	0.00976639035418298	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.0336641847306867	0.024283576183265834	0.00488319517709149
bracken2.5	5	6.54512115627065	33616.01085558938	0.02194163119774938	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.06717494756198775	0.04845648185982795	0.01097081559887469
bracken2.5	50	5.433840756600141	18167.11504523488	0.008412515886945757	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.029246236129328078	0.021096699914224627	0.004206257943472879
bracken2.5	52	5.045341386451977	20811.29776481974	0.005535482442456504	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.020338846507723173	0.014671376497047018	0.0027677412212282525
bracken2.5	53	5.885470588539739	22647.083641112764	0.010077967373341552	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.03526434558692548	0.025437848249226	0.005038983686670776
bracken2.5	54	5.088002453545575	20605.858217873625	0.008003971590966963	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.028846296368860293	0.02080820435968403	0.004001985795483482
bracken2.5	55	7.933216748714672	30987.15562132119	0.0241247124968067	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.07381137257390788	0.05324365058679227	0.012062356248403348
bracken2.5	56	7.936938138784462	31466.124833354497	0.024539751527329536	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.07463196317819909	0.05383558158449778	0.012269875763664768
bracken2.5	57	3.3647914300208592	21774.18594922846	0.005293934117694837	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.019876614425289898	0.014337946530513885	0.0026469670588474183
bracken2.5	58	3.4279924959693884	24025.236125034222	0.0051552100848800955	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.01928635543313928	0.013912164670105977	0.0025776050424400477
bracken2.5	59	3.1633729677788724	21573.026304733423	0.004974723570522588	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.018683450554075803	0.013477260730529659	0.0024873617852612944
bracken2.5	6	5.8216120561980516	32829.857573098154	0.01819493997702835	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.057310440763954126	0.04134074434065866	0.009097469988514175
bracken2.5	60	3.1871264361166123	21956.126991554098	0.004934044909878602	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.018475608129079397	0.013327334112615333	0.002467022454939301
bracken2.5	61	4.01219485990529	27539.16649763498	0.007617972772801585	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.027030916432126014	0.019498684543656098	0.0038089863864007923
bracken2.5	62	4.434342368648973	24617.190269719566	0.005559011820426165	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.021664217110712224	0.015627429295183178	0.0027795059102130822
bracken2.5	63	4.220780039155886	26356.319424328376	0.005739283994221087	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.022237136352078374	0.016040703169357583	0.002869641997110544
bracken2.5	7	2.4409539396686353	16458.151665928963	0.005268184788619382	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.020445870885211437	0.01474857826637529	0.0026340923943096914
bracken2.5	8	4.442604724025955	16565.627338975646	0.005439600290112414	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.02013823347875849	0.014526664786034486	0.002719800145056207
bracken2.5	9	3.035388759033618	15073.5709833236	0.003235563058310631	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.012686985463834542	0.009151725506252229	0.0016177815291553153
bracken2.5	39	4.019452616741778	29153.77804912491	0.007374364538751169	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.0261990725081655	0.01889863599171037	0.0036871822693755846
bracken2.5	38	3.05790360614838	22196.859305959566	0.004738908243893417	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.01821932045357739	0.013142461633371481	0.0023694541219467084
bracken2.5	0	2.6317997622950453	3948.0902077092805	0.0022475292228967027	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.009559926939380358	0.006896029593352424	0.0011237646114483513
bracken2.5	36	3.636993939328961	28687.991843148175	0.008171706220134727	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.02853194425384627	0.020581447240972186	0.004085853110067363
bracken2.5	37	3.5520511965893533	23354.795864894488	0.009737255059751896	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.033180070583941706	0.023934361643899237	0.004868627529875948
bracken2.5	1	4.830807834747159	17897.296741304875	0.006050737747758916	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.022542566039415853	0.016261024116988605	0.0030253688738794576
bracken2.5	10	2.83573411179605	16053.756074684916	0.004118492029211333	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.016330826971566445	0.01178020154274732	0.0020592460146056663
bracken2.5	11	4.0469119109178004	28742.973487514202	0.012240244374651637	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.04045719335205215	0.029183696108645785	0.0061201221873258185
bracken2.5	12	3.145889308889668	12661.573440493008	0.004501227607529646	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.01744624913586143	0.012584808555210325	0.002250613803764823
bracken2.5	13	2.503526354604101	12292.911326923871	0.004304189545244242	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.016934373223056638	0.012215568134733332	0.0021520947726221206
bracken2.5	14	2.988620354514898	18819.999102832055	0.008077162681790354	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.027938408712999237	0.020153301850286503	0.004038581340895177
bracken2.5	15	2.792439549251553	15873.438046223282	0.006348695182122712	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.023033976386010097	0.016615501752025127	0.003174347591061356
bracken2.5	16	2.4548042210922003	1507.1768356890145	0.0016873568759793612	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.00725301664503655	0.006601980261689648	0.0008436784379896807
bracken2.5	17	4.3426668162103175	21616.607691650108	0.007537815041367662	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.02731012832303272	0.019700093348840264	0.003768907520683831
bracken2.5	18	3.4113296987470094	7420.735873164295	0.002915774339175128	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.012090325882993793	0.008721326597063312	0.001457887169587564
bracken2.5	19	4.672158497598299	25682.196466736128	0.009222941814386572	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.032299159683376134	0.023298918750043748	0.004611470907193287
bracken2.5	2	2.4378391517622937	14787.944718963261	0.0058234685783709605	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.022228818787390067	0.016034703314693536	0.0029117342891854803
bracken2.5	20	4.227826260014679	20325.09220754878	0.005583889370452115	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.02137653108907333	0.015419907696807423	0.0027919446852260575
bracken2.5	21	4.71928752369884	22225.932118554407	0.0037127346799523033	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.015048403718032224	0.010855128708650064	0.0018563673399761517
bracken2.5	51	4.413446536479452	32025.997720762283	0.011861010703102874	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.03964385995538792	0.028597000079667357	0.005930505351551438
bracken2.5	23	3.50432922153524	19654.36047855291	0.0032906617440510095	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.013494042147967783	0.009733893844209888	0.0016453308720255047
bracken2.5	22	4.119533046781016	20293.36053074561	0.004387421383648065	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.016468822507064107	0.011879744280110967	0.0021937106918240327
bracken2.5	34	3.67277117572007	19372.817958321637	0.006432359405561616	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.023374752301840634	0.016861319613936682	0.0032161797027808075
bracken2.5	33	4.038168084053487	24698.0003723929	0.009048132437253076	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.030961078329348683	0.02233369708316305	0.004524066218626537
bracken2.5	32	2.2694643162642465	13915.338728107927	0.005509309526682268	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.021192354960635082	0.015287052703233429	0.0027546547633411343
bracken2.5	31	4.137814660183765	18267.74622379782	0.005031800982207808	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.018858221620691118	0.013603331406078053	0.002515900491103904
bracken2.5	30	3.809114809048839	21615.850673468503	0.007163338196086932	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.025441325973123534	0.018352037407532454	0.0035816690980434666
bracken2.5	3	5.086801804134415	31075.073576940053	0.020568663036903884	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.06290658323867358	0.04537750783885158	0.01028433151845194
bracken2.5	35	2.669040381458262	22253.92681417219	0.004801558999909731	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.018924648136192365	0.013651248008326644	0.0024007794999548653
bracken2.5	28	3.5125195829020415	14877.964096346886	0.0032810314113469784	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.012706022207894798	0.009165457614377431	0.0016405157056734892
bracken2.5	27	4.0259109393933965	19754.185002416107	0.005391757451389097	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.01973720207667041	0.014237381778517876	0.0026958787256945484
bracken2.5	26	3.990825072507598	21031.667632546272	0.0032104017015131448	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.013411434517105296	0.00967430503451744	0.0016052008507565726
bracken2.5	25	4.399197306067672	26152.600630224017	0.005857370020732558	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.021657848629725848	0.015622835407214658	0.002928685010366279
bracken2.5	24	4.166893965014803	25675.015759832564	0.005599363525585203	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.020557810997544865	0.014829325988845286	0.0027996817627926017
bracken2.5	29	4.690824147178024	24444.73653875534	0.0056183157092122215	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.021556645005320684	0.015549832423689998	0.0028091578546061103
camiarkquikr1.0.0	25	6.9604272616132885	7012.489501780259	0.08660811863437741	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.20671347147024655	0.18815871040442603	0.043304059317188705
